TR 53 x 9.7,12,53,7,103,9,15,10,22,5,1,1,80,16,3,3,6,3,1
TR 312 x 90,115,312,20,204,28,51,90,10780,493,10,9,1727,169,4,266,7385,13,1
TR 312 x 78.9,101,312,16,200,28,51,79,8991,395,9,8,1598,160,4,210,4028,12,1
TR 305 x 74.4,95,305,19,184,22,44,74,8949,431,10,10,986,107,3,157,5236,13,1
TR 305 x 67,85,305,16,181,22,44,67,7908,370,10,9,928,103,3,125,3249,13,1
TR 305 x 59.5,75,305,13,178,22,44,60,6743,305,9,8,874,98,3,102,1864,12,1
TR 259 x 71.4,91,259,20,183,23,44,71,5952,333,8,8,1041,114,3,173,4028,11,1
TR 259 x 64,82,259,17,179,23,44,64,5161,282,8,7,970,108,3,137,2462,11,1
TR 254 x 55.8,71,254,16,162,20,41,56,4537,259,8,8,616,76,3,95,1936,11,1
TR 254 x 49.1,63,254,13,159,20,41,49,3867,211,8,7,570,72,3,74,1080,10,1
TR 229 x 52.1,66,229,18,159,18,38,52,3517,229,7,7,499,63,3,84,1888,10,1
TR 229 x 40.7,52,229,12,152,18,38,41,2593,157,7,6,433,57,3,48,607,9,1
TR 191 x 37.2,47,191,14,143,16,35,37,1686,127,6,6,324,45,3,44,542,8,1
TR 191 x 31.9,41,191,10,140,16,35,32,1369,98,6,5,297,42,3,32,267,8,1
TR 152 x 37.2,47,152,17,139,17,37,37,1045,99,5,5,324,47,3,57,529,7,1
TR 152 x 30.4,38,152,12,133,17,37,30,787,70,5,4,281,42,3,35,211,6,1
TR 152 x 26,33,152,11,129,14,30,26,716,65,5,4,205,32,2,22,149,6,1
TR 152 x 23.7,30,152,9,127,14,30,24,616,54,5,4,194,31,3,18,98,6,1
TR 127 x 26,33,127,15,125,12,29,26,520,59,4,4,173,28,2,26,195,6,1
TR 127 x 18.9,24,127,8,118,12,29,19,324,34,4,3,140,24,2,12,46,5,1
TR 102 x 17.1,22,102,11,106,11,25,17,208,29,3,3,89,17,2,11,45,4,1
TR 102 x 13.7,17,102,7,102,11,25,14,145,19,3,2,77,15,2,7,17,4,1
TR 76 x 12.8,16,76,12,91,9,21,13,88,17,2,2,47,11,2,8,21,3,1
TR 76 x 9.3,12,76,6,85,9,21,9,52,9,2,2,38,9,2,3,5,3,1
TR 89 x 14.9,19,89,11,98,10,24,15,140,22,3,3,66,13,2,9,31,4,1
TR 89 x 11.4,15,89,6,93,10,24,11,91,13,3,2,55,12,2,5,10,4,1
TR 64 x 11,14,64,13,83,8,21,11,53,12,2,2,35,8,2,6,14,3,1
TR 64 x 7.4,9,64,5,76,8,19,7,28,6,2,1,25,7,2,2,3,3,1
TR 51 x 7.1,9,51,8,71,7,19,7,19,5,1,1,18,5,1,2,3,2,1
TR 51 x 5.7,7,51,5,68,7,19,6,13,3,1,1,16,5,1,2,1,2,1
TR 38 x 5.6,7,38,9,64,7,16,6,8,3,1,1,12,4,1,2,1,2,1
TR 38 x 4.2,5,38,4,59,7,16,4,5,2,1,1,9,3,1,1,1,2,1
TR 178 x 13.4,16,178,5,102,7,16,13,545,44,6,5,55,11,2,2,26,8,1
TR 152 x 8.8,11,152,4,78,6,14,9,275,26,5,5,23,6,1,1,9,7,1
TR 152 x 8,10,152,4,78,5,14,8,251,24,5,5,21,5,1,1,7,7,1
TR 152 x 7.4,9,152,4,83,5,13,7,234,22,5,5,22,5,2,1,5,7,1
TR 127 x 6.7,9,127,4,68,5,14,7,144,16,4,4,14,4,1,1,4,6,1
TR 126 x 6,8,126,4,68,5,14,6,128,15,4,4,12,4,1,0,3,6,1
TR 127 x 5.6,7,127,3,68,4,11,6,121,14,4,4,12,3,1,0,2,6,1
TR 102 x 4.8,6,102,3,58,5,14,5,65,9,3,3,8,3,1,0,1,4,1
TR 102 x 4.6,6,102,3,58,4,11,5,62,9,3,3,7,3,1,0,1,4,1
TR 76 x 14.9,19,76,6,151,10,22,15,64,10,2,1,241,32,4,6,24,4,1
TR 76 x 3.3,4,76,3,47,4,10,3,24,4,2,2,4,2,1,0,0,3,1
TR 75 x 2.8,3,75,2,51,3,8,3,20,4,2,2,4,1,1,0,0,3,1
TR 64 x 14.1,18,64,8,127,11,21,14,44,9,2,1,164,26,3,7,20,3,1
TR 51 x 9.7,12,51,6,100,9,21,10,18,4,1,1,70,14,2,4,7,3,1
TR 48 x 4.5,6,48,3,97,4,13,4,9,2,1,1,30,6,2,0,1,3,1
